url,image,title,date,shop,price,comparative_unit,comparative_unit_price,discount,discount_price,comparative_unit_discount_price,valid_until,weight
https://www.lastmile.lt/chain/PROMO-CashandCarry/product/Sveriamos-bulves-50-70-mm-I-klase-kg-X401739,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FOiGzdqIuls86njWsPYmw_QnFxWYZXj1qwMFF37YGY_OiGzdqIuls86njWsPYmw_webpConverter_1_big.webp?generation=1698236771914248&alt=media,"Sveriamos bulvės, 50-70 mm, I klasė, kg",2025-08-11,IKI,0.56,kg,0.56,False,0.56,0.56,,
https://www.rimi.lt/e-parduotuve/lt/produktai/vaisiai-darzoves-ir-geles/darzoves-ir-grybai/bulves/sviezios-lietuviskos-fasuotos-bulves-45-1kg/p/244697,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_244697_KGM_LT","Šviežios lietuviškos fasuotos bulvės 45+, 1kg",2025-08-11,RIMI,1.35,kg,1.35,True,0.69,0.69,2025-08-11,
https://www.lastmile.lt/chain/PROMO-CashandCarry/product/Dziovinti-krapai-100-g-V3125E3,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FphotoUrl%2FOiGzdqIuls86njWsPYmw_V3125E3_Pos12xpkYpPSKaVDW3jqu7xnlg23_rzkhgKFqEg0ZBunO0MGb.webp?alt=media&token=59de1eb8-bde5-48cd-a861-6e6331c65565,"Džiovinti krapai, 100 g",2025-08-11,IKI,0.86,vnt,0.86,False,0.86,0.86,,
https://www.lastmile.lt/chain/PROMO-CashandCarry/product/Dziovinti-krapai-500-g-V3641EY,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FphotoUrl%2FOiGzdqIuls86njWsPYmw_V3641EY_Pos12xpkYpPSKaVDW3jqu7xnlg23_Dis0euCkc9OmVMaXcEBL.webp?alt=media&token=728fd6c7-7486-4be8-8041-1cce324c9e75,"Džiovinti krapai, 500 g",2025-08-11,IKI,3.44,vnt,3.44,False,3.44,3.44,,
https://barbora.lt/produktai/krapai-well-done-30-g,https://cdn.barbora.lt/products/970d068f-9e89-43b8-89f2-acd969cb19c4_s.png,"Krapai WELL DONE, 30 g",2025-08-11,MAXIMA,0.99,kg,33.0,False,0.99,33.0,,
https://barbora.lt/produktai/dziovinti-krapai-sauda-15-g,https://cdn.barbora.lt/products/c8397efc-807a-4eab-9abb-cceec914a8ed_s.png,"Džiovinti krapai SAUDA, 15 g",2025-08-11,MAXIMA,0.55,kg,36.67,False,0.55,36.67,,
https://www.rimi.lt/e-parduotuve/lt/produktai/bakaleja/prieskoniai/prieskoniai-ir-zoleles/krapu-virsuneles-taste-from-garden-30-g/p/1005611,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1005611_PCE_LT","Krapų viršūnėlės TASTE FROM GARDEN, 30 g",2025-08-11,RIMI,1.25,kg,41.67,False,1.25,41.67,,
https://barbora.lt/produktai/uat-pienas-farm-milk-3-2-proc-rieb-1-l,https://cdn.barbora.lt/products/3cfc2270-a237-445c-928a-f5b38b09b3ff_s.png,"UAT pienas FARM MILK, 3,2% rieb., 1 l",2025-08-11,MAXIMA,0.99,l,0.99,True,0.89,0.89,2025-08-11,
https://www.lastmile.lt/chain/PROMO-CashandCarry/product/Pienas-ZAMBROWSKIE-32percent-UAT-1-l-M-U432821,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FphotoUrl%2FOiGzdqIuls86njWsPYmw_U432821_uF3DptJQvjXHqmno4Mal_Tpx7m49Y31UcBHLWJfgZ.webp?alt=media&token=6bd9402a-93cb-42d6-a956-b66417a0542f,"Pienas ZAMBROWSKIE, 3,2%, UAT, 1 l (M)",2025-08-11,IKI,1.0,l,1.0,False,1.0,1.0,,
https://www.rimi.lt/e-parduotuve/lt/produktai/pieno-produktai-ir-kiausiniai/pienas/ilgo-galiojimo-pienas/pienas-meadow-star-uat-1-5-1l/p/4000656,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4000656_PCE_LT","Pienas Meadow Star UAT 1,5% 1l",2025-08-11,RIMI,1.19,l,1.19,False,1.19,1.19,,
https://barbora.lt/produktai/avieciu-uogiene-skanove-900-g,https://cdn.barbora.lt/products/a1dda9b4-1afd-4589-b2eb-27ad1ee9e5ba_s.png,"Aviečių uogienė SKANOVĖ, 900 g",2025-08-11,MAXIMA,5.19,kg,5.77,False,5.19,5.77,,
https://barbora.lt/produktai/avieciu-uogiene-well-done-350-g,https://cdn.barbora.lt/products/e42cf8fe-b249-4635-9652-9e9e54014806_s.png,"Aviečių uogienė WELL DONE, 350 g",2025-08-11,MAXIMA,2.89,kg,8.27,True,2.29,6.55,2025-08-11,
https://www.rimi.lt/e-parduotuve/lt/produktai/bakaleja/konservuotas-maistas/uogienes-dzemai-ir-tyres/avieciu-uogiene-pure-420-g/p/156329,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_156329_PCE_LT","Aviečių uogienė PŪRE, 420 g",2025-08-11,RIMI,3.29,kg,7.83,False,3.29,7.83,,
https://www.lastmile.lt/chain/PROMO-CashandCarry/product/Avieciu-uogiene-KEDAINIU-430-g-V26P42H,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FphotoUrl%2FOiGzdqIuls86njWsPYmw_V26P42H_uF3DptJQvjXHqmno4Mal_7QJsgMpBcFM3RvXnZ05W.webp?alt=media&token=0c1427c2-9d49-47db-8db6-b86f30a8615e,"Aviečių uogienė KĖDAINIŲ, 430 g",2025-08-11,IKI,4.67,kg,10.86,True,3.48,8.09,2025-08-19,
https://www.lastmile.lt/chain/PROMO-CashandCarry/product/Avieciu-uogiene-VILROKA-12-kg-V26P818,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FphotoUrl%2FOiGzdqIuls86njWsPYmw_V26P818_uF3DptJQvjXHqmno4Mal_vXTM7QyDa3CxrP6OPKDe.webp?alt=media&token=3f64004f-2d45-4153-a211-c0777227f7db,"Aviečių uogienė VILROKA, 1,2 kg",2025-08-11,IKI,8.51,vnt,8.51,False,8.51,8.51,,
https://www.lastmile.lt/chain/PROMO-CashandCarry/product/Avieciu-uogiene-PURE-900-g-U262U07,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FphotoUrl%2FOiGzdqIuls86njWsPYmw_U262U07_uF3DptJQvjXHqmno4Mal_gPApktxoUgwtthUtwOo6.webp?alt=media&token=c074163e-a604-4bc0-b3c4-396e514d9a17,"Aviečių uogienė PURE, 900 g",2025-08-11,IKI,7.74,kg,8.6,False,7.74,8.6,,
https://www.rimi.lt/e-parduotuve/lt/produktai/bakaleja/konservuotas-maistas/uogienes-dzemai-ir-tyres/avieciu-uogiene-kedainiu-konservai-430-g/p/164482,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_164482_PCE_LT","Aviečių uogienė KĖDAINIŲ KONSERVAI, 430 g",2025-08-11,RIMI,3.89,kg,9.05,False,3.89,9.05,,
https://www.lastmile.lt/chain/IKI/product/Kedainiu-avieciu-uogiene-430-g-240633,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_bwXyGqZQy7z67RoPT8rb_CvKfTzV4TN5U8BTMF1Hl_webpConverter_1_big.webp?generation=1698237548111980&alt=media,"Kėdainių aviečių uogienė, 430 g",2025-08-11,IKI,3.99,kg,9.28,False,3.99,9.28,,
https://www.lastmile.lt/chain/PROMO-CashandCarry/product/MOCIUTES-avieciu-uogiene-600-g-V26P778,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FphotoUrl%2FOiGzdqIuls86njWsPYmw_V26P778_uF3DptJQvjXHqmno4Mal_mGXuPiCUhvf2UKrrSfiJ.webp?alt=media&token=f6eda434-6c59-487f-a786-a6076f20c162,"MOČIUTĖS aviečių uogienė, 600 g",2025-08-11,IKI,5.75,kg,9.58,False,5.75,9.58,,
https://www.lastmile.lt/chain/GERU-MINCIU-uKIS/product/Tradicine-avieciu-uogiene-230-g-UO,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FeUay0D521MNY2IEEecl4_jXnspr4xL4KPNTF2uwhj_eUay0D521MNY2IEEecl4_webpConverter_1_big.webp?generation=1698238151076651&alt=media,"Tradicinė aviečių uogienė, 230 g",2025-08-11,IKI,3.99,kg,9.97,False,3.99,9.97,2024-01-31,
https://www.rimi.lt/e-parduotuve/lt/produktai/bakaleja/konservuotas-maistas/uogienes-dzemai-ir-tyres/avieciu-uogiene-spilva-380-g/p/182128,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_182128_PCE_LT","Aviečių uogienė SPILVA, 380 g",2025-08-11,RIMI,3.89,kg,10.24,False,3.89,10.24,,
https://www.lastmile.lt/chain/IKI/product/Svogunu-laiskai-289253,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FphotoUrl%2FCvKfTzV4TN5U8BTMF1Hl_289253_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_LnIL039d1mn5FPY6xPrr.webp?alt=media&token=5d55e2a8-5bbf-4572-9725-ed256841d05f,Svogūnų laiškai,2025-08-12,IKI,6.99,kg,6.99,False,6.99,6.99,,
https://www.lastmile.lt/chain/IKI/product/Svogunu-laiskai-100-g-2674,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FphotoUrl%2FCvKfTzV4TN5U8BTMF1Hl_2674_W5RvAbpnRicygag1V4nopPhtD8z2_mfVpkAqMTT4gN65oTmLh.webp?alt=media&token=87b1d0fc-4c1b-4ed6-b724-29f34f5546ba,"Svogūnų laiškai, 100 g",2025-08-12,IKI,1.59,kg,15.9,False,1.59,15.9,,
https://barbora.lt/produktai/svogunu-laiskai-linkejimai-is-kaimo-fasuoti-100-g,https://cdn.barbora.lt/products/f3385496-6867-4208-af2f-f1499b0defed_s.png,"Svogūnų laiškai LINKĖJIMAI IŠ KAIMO (fasuoti), 100 g",2025-08-12,MAXIMA,1.59,kg,15.9,False,1.59,15.9,,
https://www.rimi.lt/e-parduotuve/lt/produktai/vaisiai-darzoves-ir-geles/darzoves-ir-grybai/prieskonines-darzoves-ir-zoleles/fasuoti-svogunu-laiskai-50-g/p/950571,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_950571_PCE_LT","Fasuoti svogūnų laiškai, 50 g",2025-08-12,RIMI,0.94,kg,18.8,False,0.94,18.8,,
https://www.lastmile.lt/chain/IKI/product/Zalumynu-rinkinys-70-g-53953,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_gLX4c2kj8cUboXcgV1jX_CvKfTzV4TN5U8BTMF1Hl_webpConverter_1_big.webp?generation=1698237895405070&alt=media,"Žalumynų rinkinys, 70 g",2025-08-12,IKI,1.59,kg,22.71,False,1.59,22.71,,
https://barbora.lt/produktai/zalumynu-rinkinys-svogunu-laiskai-ir-krapai-1-vnt,https://cdn.barbora.lt/products/b585aafd-be06-41b9-979d-567d194492df_s.png,"Žalumynų rinkinys: svogūnų laiškai ir krapai, 1 vnt.",2025-08-12,MAXIMA,1.59,kg,22.71,False,1.59,22.71,,
https://www.lastmile.lt/chain/IKI/product/Sveriamos-bulves-CLEVER-255264,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_zlyd0ZGFLdmyu8brBFh2_CvKfTzV4TN5U8BTMF1Hl_webpConverter_1_big.webp?generation=1698240270304026&alt=media,Sveriamos bulvės CLEVER ,2025-08-15,IKI,0.99,kg,0.99,True,0.49,0.49,2025-08-17,
https://www.lastmile.lt/chain/PROMO-CashandCarry/product/Sveriamos-bulves-50-70-mm-I-klase-kg-X401739,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FOiGzdqIuls86njWsPYmw_QnFxWYZXj1qwMFF37YGY_OiGzdqIuls86njWsPYmw_webpConverter_1_big.webp?generation=1698236771914248&alt=media,"Sveriamos bulvės, 50-70 mm, I klasė, kg",2025-08-15,IKI,0.56,kg,0.56,False,0.56,0.56,,
https://barbora.lt/produktai/lietuviskos-sviezios-bulves-40-60-mm-1-kg-90335,https://cdn.barbora.lt/products/1f910506-fa6a-4ce8-947c-b0a43aeed8d9_s.png,"Lietuviškos šviežios bulvės, 40-60 mm, 1 kg",2025-08-15,MAXIMA,0.75,kg,0.75,False,0.75,0.75,,
https://www.rimi.lt/e-parduotuve/lt/produktai/vaisiai-darzoves-ir-geles/darzoves-ir-grybai/bulves/sviezios-lietuviskos-fasuotos-bulves-45-1kg/p/244697,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_244697_KGM_LT","Šviežios lietuviškos fasuotos bulvės 45+, 1kg",2025-08-15,RIMI,1.35,kg,1.35,False,1.35,1.35,,
https://www.rimi.lt/e-parduotuve/lt/produktai/pieno-produktai-ir-kiausiniai/kefyras-rugpienis-ir-pasukos/kefyras/kefyras-rimi-smart-2-5-rieb-0-9-kg/p/804862,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_804862_PCE_LT","Kefyras RIMI SMART, 2,5 % rieb., 0,9 kg",2025-08-15,RIMI,0.74,kg,0.82,False,0.74,0.82,,
https://barbora.lt/produktai/kefyras-farm-milk-2-5-proc-rieb-1-kg,https://cdn.barbora.lt/products/010d0148-5e95-436a-a3ef-ae8b747268ac_s.png,"Kefyras FARM MILK, 2,5 % rieb., 1 kg",2025-08-15,MAXIMA,0.85,kg,0.85,False,0.85,0.85,,
https://www.lastmile.lt/chain/IKI/product/Kefyras-25percent-rieb-CLEVER-900-g-252431,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_6LlbZ2QiQ3TqcyxeEKyn_CvKfTzV4TN5U8BTMF1Hl_webpConverter_1_big.webp?generation=1698231841049208&alt=media,"Kefyras 2,5% rieb. CLEVER, 900 g",2025-08-15,IKI,0.79,kg,0.88,False,0.79,0.88,,
https://barbora.lt/produktai/kefyras-farm-milk-2-proc-rieb-1-kg,https://cdn.barbora.lt/products/4872af65-b738-4d65-8660-b7d2c311e4d0_s.png,"Kefyras FARM MILK, 2 % rieb., 1 kg",2025-08-15,MAXIMA,0.95,kg,0.95,False,0.95,0.95,,
https://barbora.lt/produktai/saltibarsciu-kefyras-well-done-5-proc-rieb-1-kg,https://cdn.barbora.lt/products/22224f96-7105-45ab-8f0a-195fc98c6bea_s.png,"Šaltibarščių kefyras WELL DONE, 5 % rieb., 1 kg",2025-08-15,MAXIMA,1.49,kg,1.49,False,1.49,1.49,,
https://www.lastmile.lt/chain/IKI/product/Saltibarsciu-kefyras-ZALOJI-KARVUTE-5percent-rieb-1-kg-61058,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FphotoUrl%2FCvKfTzV4TN5U8BTMF1Hl_61058_uF3DptJQvjXHqmno4Mal_db7ZBCnGuzTRJxqrzUM5.webp?alt=media&token=fb39f774-c1a3-46f9-8237-a3c1598263c6,"Šaltibarščių kefyras ŽALOJI KARVUTĖ, 5% rieb., 1 kg",2025-08-15,IKI,1.59,kg,1.59,False,1.59,1.59,,
https://barbora.lt/produktai/uat-pienas-farm-milk-3-2-proc-rieb-1-l,https://cdn.barbora.lt/products/3cfc2270-a237-445c-928a-f5b38b09b3ff_s.png,"UAT pienas FARM MILK, 3,2% rieb., 1 l",2025-08-15,MAXIMA,0.99,l,0.99,False,0.99,0.99,,
https://www.lastmile.lt/chain/PROMO-CashandCarry/product/Pienas-ZAMBROWSKIE-32percent-UAT-1-l-M-U432821,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FphotoUrl%2FOiGzdqIuls86njWsPYmw_U432821_uF3DptJQvjXHqmno4Mal_Tpx7m49Y31UcBHLWJfgZ.webp?alt=media&token=6bd9402a-93cb-42d6-a956-b66417a0542f,"Pienas ZAMBROWSKIE, 3,2%, UAT, 1 l (M)",2025-08-15,IKI,1.0,l,1.0,False,1.0,1.0,,
https://www.rimi.lt/e-parduotuve/lt/produktai/pieno-produktai-ir-kiausiniai/pienas/ilgo-galiojimo-pienas/pienas-meadow-star-uat-1-5-1l/p/4000656,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4000656_PCE_LT","Pienas Meadow Star UAT 1,5% 1l",2025-08-15,RIMI,1.19,l,1.19,False,1.19,1.19,,
https://www.lastmile.lt/chain/IKI/product/Burokeliai-CLEVER-256255,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_RrtTtdNZglpHzk8jZfmD_CvKfTzV4TN5U8BTMF1Hl_webpConverter_1_big.webp?generation=1698236858936812&alt=media,Burokėliai CLEVER ,2025-08-15,IKI,0.99,kg,0.99,True,0.69,0.69,2025-08-16,
https://barbora.lt/produktai/lietuviski-burokeliai-1-kg,https://cdn.barbora.lt/products/911300d5-03a6-45f7-86ec-d7a7baf42e07_s.png,"Lietuviški burokėliai, 1 kg",2025-08-15,MAXIMA,0.79,kg,0.79,False,0.79,0.79,,
https://www.rimi.lt/e-parduotuve/lt/produktai/vaisiai-darzoves-ir-geles/darzoves-ir-grybai/burokeliai-ir-kiti-sakniavaisiai/lietuviski-burokeliai-1-kg/p/920730,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_920730_KGM_LT","Lietuviški burokėliai, 1 kg",2025-08-15,RIMI,0.79,kg,0.79,False,0.79,0.79,,
https://www.lastmile.lt/chain/IKI/product/Lietuviski-trumpavaisiai-agurkai-2488,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_jnXBKGWBY34yILGir7A0_CvKfTzV4TN5U8BTMF1Hl_webpConverter_1_big.webp?generation=1698238169071474&alt=media,Lietuviški trumpavaisiai agurkai ,2025-08-15,IKI,3.29,kg,3.29,True,1.99,1.99,2025-08-17,
https://barbora.lt/produktai/lietuviski-trumpavaisiai-agurkai-1-kg,https://cdn.barbora.lt/products/1fb22e11-6d00-487b-b51f-990d72c9121a_s.png,"Lietuviški trumpavaisiai agurkai, 1 kg",2025-08-15,MAXIMA,2.99,kg,2.99,False,2.99,2.99,,
https://www.rimi.lt/e-parduotuve/lt/produktai/vaisiai-darzoves-ir-geles/darzoves-ir-grybai/agurkai/lietuviski-fasuoti-trumpavaisiai-agurkai-500g/p/946894,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_946894_PCE_LT","Lietuviški fasuoti trumpavaisiai agurkai,500g",2025-08-15,RIMI,1.89,kg,3.78,False,1.89,3.78,,
https://www.rimi.lt/e-parduotuve/lt/produktai/vaisiai-darzoves-ir-geles/darzoves-ir-grybai/agurkai/lietuviski-trumpavaisiai-agurkai-kg/p/245039,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_245039_KGM_LT","Lietuviški trumpavaisiai agurkai, kg",2025-08-15,RIMI,3.79,kg,3.79,False,3.79,3.79,,
https://barbora.lt/produktai/ant-kraiko-laikomu-vistu-kiausiniai-10-vnt-10-vnt,https://cdn.barbora.lt/products/7a442559-0a9a-4faf-b69e-02c1d5a44e07_s.png,"Ant kraiko laikomų vištų kiaušiniai, 10 vnt.",2025-08-15,MAXIMA,2.15,vnt.,0.22,False,2.15,0.22,,
https://www.rimi.lt/e-parduotuve/lt/produktai/pieno-produktai-ir-kiausiniai/kiausiniai/2---ant-kraiko-laikomu-vistu-kiausiniai-/vistu-kiausiniai-rimi-a-lm-nr-2-10vnt/p/816323,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_816323_PCE_LT","Vištų kiaušiniai RIMI, A/LM Nr.2, 10vnt",2025-08-15,RIMI,2.15,vnt,0.22,False,2.15,0.22,,
https://www.lastmile.lt/chain/IKI/product/Kiausiniai-IKI-ant-kraiko-laikomu-vistu-M-dydzio-rudu-lukstu-Nr2-10-vnt-281345,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FphotoUrl%2FCvKfTzV4TN5U8BTMF1Hl_281345_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_cLOm7b0peLnoC0bXi09j.webp?alt=media&token=87b3faeb-79fb-46ee-95cc-ab29744962a9,"Kiaušiniai IKI ant kraiko laikomų vištų M dydžio, rudu lukštu, Nr.2, 10 vnt",2025-08-15,IKI,2.49,vnt,0.25,False,2.49,0.25,,
https://www.lastmile.lt/chain/IKI/product/Svogunu-laiskai-289253,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FphotoUrl%2FCvKfTzV4TN5U8BTMF1Hl_289253_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_LnIL039d1mn5FPY6xPrr.webp?alt=media&token=5d55e2a8-5bbf-4572-9725-ed256841d05f,Svogūnų laiškai,2025-08-15,IKI,6.99,kg,6.99,False,6.99,6.99,,
https://www.lastmile.lt/chain/IKI/product/Svogunu-laiskai-100-g-2674,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FphotoUrl%2FCvKfTzV4TN5U8BTMF1Hl_2674_W5RvAbpnRicygag1V4nopPhtD8z2_mfVpkAqMTT4gN65oTmLh.webp?alt=media&token=87b1d0fc-4c1b-4ed6-b724-29f34f5546ba,"Svogūnų laiškai, 100 g",2025-08-15,IKI,1.59,kg,15.9,False,1.59,15.9,,
https://barbora.lt/produktai/svogunu-laiskai-linkejimai-is-kaimo-fasuoti-100-g,https://cdn.barbora.lt/products/f3385496-6867-4208-af2f-f1499b0defed_s.png,"Svogūnų laiškai LINKĖJIMAI IŠ KAIMO (fasuoti), 100 g",2025-08-15,MAXIMA,1.59,kg,15.9,False,1.59,15.9,,
https://www.rimi.lt/e-parduotuve/lt/produktai/vaisiai-darzoves-ir-geles/darzoves-ir-grybai/prieskonines-darzoves-ir-zoleles/fasuoti-svogunu-laiskai-50-g/p/950571,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_950571_PCE_LT","Fasuoti svogūnų laiškai, 50 g",2025-08-15,RIMI,0.94,kg,18.8,False,0.94,18.8,,
https://www.lastmile.lt/chain/IKI/product/Zalumynu-rinkinys-70-g-53953,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_gLX4c2kj8cUboXcgV1jX_CvKfTzV4TN5U8BTMF1Hl_webpConverter_1_big.webp?generation=1698237895405070&alt=media,"Žalumynų rinkinys, 70 g",2025-08-15,IKI,1.59,kg,22.71,False,1.59,22.71,,
https://barbora.lt/produktai/zalumynu-rinkinys-svogunu-laiskai-ir-krapai-1-vnt,https://cdn.barbora.lt/products/b585aafd-be06-41b9-979d-567d194492df_s.png,"Žalumynų rinkinys: svogūnų laiškai ir krapai, 1 vnt.",2025-08-15,MAXIMA,1.59,kg,22.71,False,1.59,22.71,,
https://www.lastmile.lt/chain/PROMO-CashandCarry/product/Dziovinti-krapai-100-g-V3125E3,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FphotoUrl%2FOiGzdqIuls86njWsPYmw_V3125E3_Pos12xpkYpPSKaVDW3jqu7xnlg23_rzkhgKFqEg0ZBunO0MGb.webp?alt=media&token=59de1eb8-bde5-48cd-a861-6e6331c65565,"Džiovinti krapai, 100 g",2025-08-15,IKI,0.86,vnt,0.86,False,0.86,0.86,,
https://www.lastmile.lt/chain/PROMO-CashandCarry/product/Dziovinti-krapai-500-g-V3641EY,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FphotoUrl%2FOiGzdqIuls86njWsPYmw_V3641EY_Pos12xpkYpPSKaVDW3jqu7xnlg23_Dis0euCkc9OmVMaXcEBL.webp?alt=media&token=728fd6c7-7486-4be8-8041-1cce324c9e75,"Džiovinti krapai, 500 g",2025-08-15,IKI,3.44,vnt,3.44,False,3.44,3.44,,
https://barbora.lt/produktai/krapai-well-done-30-g,https://cdn.barbora.lt/products/970d068f-9e89-43b8-89f2-acd969cb19c4_s.png,"Krapai WELL DONE, 30 g",2025-08-15,MAXIMA,0.99,kg,33.0,False,0.99,33.0,,
https://barbora.lt/produktai/dziovinti-krapai-sauda-15-g,https://cdn.barbora.lt/products/c8397efc-807a-4eab-9abb-cceec914a8ed_s.png,"Džiovinti krapai SAUDA, 15 g",2025-08-15,MAXIMA,0.55,kg,36.67,False,0.55,36.67,,
https://www.rimi.lt/e-parduotuve/lt/produktai/bakaleja/prieskoniai/prieskoniai-ir-zoleles/krapu-virsuneles-taste-from-garden-30-g/p/1005611,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1005611_PCE_LT","Krapų viršūnėlės TASTE FROM GARDEN, 30 g",2025-08-15,RIMI,1.25,kg,41.67,False,1.25,41.67,,
https://www.rimi.lt/e-parduotuve/lt/produktai/bakaleja/prieskoniai/druska/valgomoji-druska-rimi-smart-1-kg/p/811466,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811466_PCE_LT","Valgomoji druska RIMI SMART, 1 kg",2025-08-15,RIMI,0.39,kg,0.39,False,0.39,0.39,,
